Customer_ID,Age,Gender,Income_Level,Marital_Status,Education_Level,Occupation,Location,Purchase_Category,Purchase_Amount,Frequency_of_Purchase,Purchase_Channel,Brand_Loyalty,Product_Rating,Time_Spent_on_Product_Research(hours),Social_Media_Influence,Discount_Sensitivity,Return_Rate,Customer_Satisfaction,Engagement_with_Ads,Device_Used_for_Shopping,Payment_Method,Time_of_Purchase,Discount_Used,Customer_Loyalty_Program_Member,Purchase_Intent,Shipping_Preference,Time_to_Decision
26-828-2720,60.0,Male,High,Divorced,Master's,High,Dashuipo,Mobile Accessories,$600.0,7,In-Store,2,5,0.0,Low,Not Sensitive,0,5,Low,Tablet,Other,6/17/2024,True,True,Need-based,Standard,14
57-410-7415,28.0,Female,High,Divorced,Bachelor's,High,Týn nad Vltavou,Food & Beverages,$76.95,6,Online,4,3,0.0,Medium,Very Sensitive,0,3,Low,Smartphone,Other,6/1/2024,True,True,Impulsive,Express,3
62-989-8214,124.0,Female,Middle,Divorced,Bachelor's,High,Kaum Kaler,Clothing,$600.0,12,Online,3,3,1.0,Medium,Not Sensitive,2,7,Medium,Smartphone,PayPal,9/24/2024,False,True,Impulsive,No Preference,11
73-827-2774,86.0,Female,High,Married,Bachelor's,High,Gandapura,Electronics,$600.0,3,Online,2,3,1.0,Medium,Very Sensitive,1,8,Medium,Desktop,Debit Card,9/5/2024,True,True,Impulsive,Standard,10
19-643-1879,26.0,Male,Middle,Divorced,High School,High,Kawangkoan,Food & Beverages,$126.1,6,Online,2,2,0.0,None,Somewhat Sensitive,0,4,High,Tablet,PayPal,6/12/2024,True,True,Need-based,Express,1
57-345-3921,140.0,Female,High,Single,High School,Middle,Mondorf-les-Bains,Jewelry & Accessories,$600.0,12,In-Store,3,1,0.0,Low,Somewhat Sensitive,2,10,Medium,Desktop,Credit Card,10/6/2024,False,False,Need-based,Express,12
98-817-6731,113.0,Male,High,Married,Bachelor's,Middle,Manwakh,Health Supplements,$600.0,6,Online,2,2,0.0,Medium,Very Sensitive,0,8,High,Tablet,Other,7/29/2024,True,True,Planned,Express,7
31-788-0864,127.0,Male,Middle,Single,High School,Middle,Karlstad,Beauty & Personal Care,$600.0,11,In-Store,5,3,2.0,None,Not Sensitive,2,7,High,Tablet,Debit Card,10/18/2024,True,False,Need-based,Express,11
27-806-4972,71.0,Female,High,Single,Master's,Middle,Obong,Health Care,$600.0,6,In-Store,1,1,1.0,High,Not Sensitive,0,1,Low,Tablet,Credit Card,8/7/2024,False,False,Wants-based,No Preference,7
48-343-1220,137.0,Female,High,Divorced,High School,High,Kolsko,Jewelry & Accessories,$600.0,6,Mixed,3,3,1.0,None,Not Sensitive,0,1,Low,Desktop,Other,8/12/2024,True,False,Planned,No Preference,10
15-640-6493,66.0,Male,High,Divorced,High School,Middle,Dālbandīn,Animal Feed,$600.0,5,In-Store,4,4,0.0,Medium,Very Sensitive,1,5,High,Tablet,Debit Card,11/27/2024,False,True,Impulsive,No Preference,10
64-846-7450,132.0,Female,High,Divorced,Bachelor's,Middle,Shazi,Travel & Leisure (Flights,$600.0,5,In-Store,4,3,1.0,None,Very Sensitive,2,10,High,Smartphone,PayPal,1/25/2024,False,False,Impulsive,Express,12
58-788-8938,118.0,Male,High,Married,High School,Middle,Hachiōji,Health Supplements,$600.0,8,Mixed,1,2,1.0,High,Somewhat Sensitive,0,2,Medium,Desktop,PayPal,5/10/2024,False,True,Planned,No Preference,5
52-240-3825,36.0,Male,High,Widowed,High School,High,Jolo,Home Appliances,$316.05,4,Mixed,3,2,1.0,High,Somewhat Sensitive,2,5,Medium,Tablet,Credit Card,4/22/2024,True,False,Planned,Standard,4
60-618-2561,73.0,Male,High,Widowed,High School,Middle,Pedra Azul,Hotels,$600.0,12,In-Store,2,5,2.0,None,Very Sensitive,1,7,High,Tablet,Other,3/19/2024,True,True,Impulsive,No Preference,11
94-969-6819,71.0,Male,High,Single,High School,High,Gustavsberg,Health Care,$600.0,6,Online,1,4,1.0,Medium,Somewhat Sensitive,2,3,None,Tablet,Cash,1/24/2024,True,True,Planned,No Preference,1
76-982-8107,88.0,Female,Middle,Widowed,Master's,High,La Mohammedia,Electronics,$600.0,2,Online,4,2,1.0,High,Not Sensitive,1,3,Low,Desktop,Other,10/4/2024,True,True,Need-based,Standard,5
52-779-8972,28.0,Male,High,Widowed,High School,High,Florida,Food & Beverages,$96.25,4,In-Store,3,2,0.0,None,Somewhat Sensitive,2,5,High,Tablet,Credit Card,5/23/2024,True,True,Impulsive,No Preference,1
40-520-3271,110.0,Female,High,Widowed,High School,High,Zhongcheng,Health Supplements,$600.0,10,In-Store,3,4,2.0,None,Not Sensitive,0,7,None,Desktop,Credit Card,11/13/2024,False,True,Impulsive,No Preference,2
79-884-5600,46.0,Female,High,Widowed,Master's,Middle,Goiatuba,Books,$521.63,4,Online,4,5,1.0,High,Very Sensitive,1,4,Medium,Smartphone,PayPal,3/3/2024,True,False,Impulsive,Standard,3
80-607-9947,104.0,Male,High,Divorced,Bachelor's,Middle,Krajan Kidul Rojopolo,Toys & Games,$600.0,5,Online,1,4,2.0,Low,Somewhat Sensitive,0,9,Medium,Smartphone,Other,3/3/2024,False,False,Need-based,Express,10
87-290-8263,37.0,Male,High,Widowed,High School,High,Metchosin,Home Appliances,$306.88,5,Mixed,3,5,2.0,Low,Not Sensitive,2,4,None,Tablet,Cash,3/24/2024,False,False,Planned,Standard,10
99-316-9993,115.0,Male,Middle,Widowed,Master's,Middle,Staritsa,Groceries,$600.0,10,Mixed,5,1,2.0,Low,Very Sensitive,0,2,None,Smartphone,Cash,1/22/2024,False,True,Impulsive,No Preference,3
54-164-2243,75.0,Male,Middle,Single,High School,Middle,Benito Juarez,Hotels,$600.0,4,Online,1,5,1.0,High,Not Sensitive,0,2,Low,Tablet,Debit Card,11/2/2024,False,True,Need-based,No Preference,4
14-784-5606,30.0,Male,High,Single,Bachelor's,High,Maní,Food & Beverages,$90.37,2,Mixed,1,2,2.0,Medium,Very Sensitive,0,6,Medium,Desktop,Credit Card,4/18/2024,True,False,Wants-based,Standard,3
47-992-7446,86.0,Male,Middle,Married,Bachelor's,High,Vitali,Electronics,$600.0,10,Mixed,1,2,2.0,High,Somewhat Sensitive,1,8,Medium,Desktop,Credit Card,8/27/2024,False,False,Planned,Express,1
37-513-5073,87.0,Female,Middle,Married,Master's,High,Mizque,Electronics,$600.0,10,Mixed,4,3,1.0,Medium,Not Sensitive,0,2,Low,Desktop,Debit Card,2/3/2024,False,False,Wants-based,No Preference,12
93-473-7248,94.0,Male,Middle,Divorced,Master's,High,Zgornje Pirniče,Baby Products,$600.0,6,Online,1,4,2.0,None,Not Sensitive,2,8,Low,Tablet,Cash,9/15/2024,True,True,Planned,Standard,12
72-830-1211,137.0,Male,High,Single,Bachelor's,High,Cipolletti,Jewelry & Accessories,$600.0,2,Mixed,2,3,1.0,High,Somewhat Sensitive,2,8,High,Smartphone,PayPal,6/8/2024,True,False,Impulsive,Standard,12
87-934-6762,103.0,Male,High,Widowed,Bachelor's,Middle,Sollefteå,Baby Products,$600.0,3,Online,4,4,0.0,Low,Not Sensitive,1,9,None,Tablet,Cash,5/31/2024,False,False,Impulsive,Express,7
71-975-9564,26.0,Male,High,Married,Master's,High,Klonowa,Gardening & Outdoors,$50.0,11,Online,1,2,2.0,Low,Not Sensitive,2,7,None,Smartphone,Credit Card,2/23/2024,False,True,Planned,Standard,7
40-232-5631,93.0,Male,Middle,Single,Bachelor's,Middle,Suvorov,Software & Apps,$600.0,2,Online,2,2,2.0,Low,Very Sensitive,1,4,High,Tablet,Other,10/30/2024,True,False,Need-based,Express,9
22-414-4955,115.0,Male,High,Widowed,Bachelor's,High,Dragash,Health Supplements,$600.0,3,In-Store,4,2,2.0,Low,Very Sensitive,0,6,Medium,Smartphone,Other,11/22/2024,False,True,Impulsive,Express,6
99-089-1930,83.0,Female,High,Married,Master's,Middle,Freiburg im Breisgau,Packages),$600.0,5,Mixed,1,3,0.0,Medium,Very Sensitive,0,9,Low,Tablet,Credit Card,9/15/2024,False,True,Need-based,Standard,14
62-198-2511,42.0,Male,Middle,Divorced,Master's,High,Macau,Home Appliances,$325.3,3,Mixed,1,3,0.0,High,Not Sensitive,1,5,High,Desktop,Credit Card,9/29/2024,False,True,Wants-based,Standard,7
21-297-1223,133.0,Male,High,Single,Master's,Middle,Pancas,Travel & Leisure (Flights,$600.0,12,Mixed,5,2,2.0,High,Very Sensitive,2,4,High,Smartphone,Debit Card,11/16/2024,True,True,Planned,Standard,6
10-961-9336,135.0,Female,Middle,Married,Master's,Middle,Dayapan,Travel & Leisure (Flights,$600.0,5,Online,1,5,0.0,None,Not Sensitive,1,1,Low,Desktop,Debit Card,11/9/2024,True,False,Wants-based,No Preference,11
71-473-2656,68.0,Female,High,Married,Bachelor's,Middle,Gordon Town,Health Care,$600.0,4,Mixed,4,4,0.0,High,Somewhat Sensitive,1,3,Medium,Smartphone,Cash,9/3/2024,True,True,Planned,Standard,7
84-954-2973,78.0,Female,High,Single,Master's,Middle,Proptisht,Hotels,$600.0,3,Mixed,1,4,0.0,None,Very Sensitive,1,9,Medium,Tablet,PayPal,3/13/2024,False,True,Need-based,Express,1
22-382-9636,71.0,Male,Middle,Married,Bachelor's,High,Kamal,Health Care,$600.0,3,Mixed,1,4,2.0,High,Somewhat Sensitive,2,5,High,Smartphone,Other,4/18/2024,False,True,Wants-based,Standard,2
89-724-2536,108.0,Male,Middle,Widowed,Master's,High,Kouvola,Arts & Crafts,$600.0,2,Online,2,4,1.0,Low,Very Sensitive,2,5,None,Desktop,Cash,5/21/2024,True,True,Impulsive,Express,8
85-391-1888,93.0,Female,High,Widowed,Master's,Middle,Zhongdong,Software & Apps,$600.0,8,Mixed,3,3,0.3,Low,Very Sensitive,0,9,High,Desktop,Other,6/17/2024,False,True,Need-based,No Preference,6
84-934-2483,110.0,Male,High,Widowed,Master's,Middle,Betong,Arts & Crafts,$600.0,4,Online,5,2,0.0,High,Somewhat Sensitive,0,7,None,Smartphone,Debit Card,4/1/2024,False,False,Planned,No Preference,6
96-229-1698,69.0,Female,Middle,Widowed,High School,Middle,Jinping,Animal Feed,$600.0,7,In-Store,5,1,0.0,High,Not Sensitive,2,6,None,Tablet,Cash,6/21/2024,True,True,Planned,Express,13
36-948-6994,59.0,Female,High,Divorced,Bachelor's,High,Mgachi,Luxury Goods,$600.0,11,Mixed,2,5,2.0,None,Very Sensitive,1,8,Low,Smartphone,Cash,12/19/2024,False,True,Wants-based,Express,9
43-172-9431,18.0,Male,Middle,Divorced,High School,Middle,Lameira,Gardening & Outdoors,$50.0,8,In-Store,1,2,2.0,High,Not Sensitive,0,6,Low,Desktop,Debit Card,3/2/2024,False,True,Need-based,No Preference,12
53-690-5759,37.0,Male,High,Divorced,High School,High,Medicine Hat,Home Appliances,$296.36,11,Online,4,3,1.0,Medium,Not Sensitive,0,5,None,Desktop,Debit Card,6/29/2024,True,True,Planned,Standard,11
00-496-3067,84.0,Female,Middle,Widowed,Bachelor's,Middle,Oslo,Packages),$600.0,8,In-Store,4,3,1.0,Medium,Somewhat Sensitive,2,3,High,Smartphone,Cash,8/29/2024,False,True,Need-based,Standard,7
10-330-6387,43.0,Male,High,Divorced,High School,High,Yeniköy,Furniture,$399.32,12,Mixed,5,3,2.0,Low,Not Sensitive,0,8,High,Desktop,Credit Card,4/15/2024,True,False,Planned,No Preference,7
87-590-8963,97.0,Female,High,Married,Master's,High,Peer,Baby Products,$600.0,10,In-Store,1,4,0.0,High,Not Sensitive,0,7,Medium,Smartphone,Debit Card,8/27/2024,False,True,Need-based,Standard,1
47-931-2642,128.0,Male,Middle,Widowed,Bachelor's,High,Belūsovka,Beauty & Personal Care,$600.0,5,Online,5,2,2.0,Medium,Somewhat Sensitive,1,5,High,Smartphone,Credit Card,3/20/2024,False,True,Need-based,Standard,7
76-501-6422,39.0,Male,Middle,Divorced,High School,Middle,Houston,Home Appliances,$320.88,12,Online,1,5,2.0,High,Very Sensitive,0,1,Low,Tablet,Credit Card,4/27/2024,False,False,Impulsive,Express,5
39-274-2175,112.0,Female,High,Divorced,Master's,High,Hengdian,Health Supplements,$600.0,10,In-Store,5,3,1.0,None,Not Sensitive,0,9,Medium,Tablet,Debit Card,5/5/2024,True,False,Need-based,Express,4
62-493-5282,73.0,Male,High,Widowed,High School,Middle,Shuigou,Health Care,$600.0,12,In-Store,1,4,0.0,High,Somewhat Sensitive,2,2,None,Smartphone,Debit Card,6/16/2024,True,True,Impulsive,Standard,10
18-841-7253,48.0,Female,High,Divorced,High School,Middle,Xingxi,Books,$481.29,12,Mixed,5,4,0.0,None,Not Sensitive,2,1,Medium,Desktop,PayPal,10/15/2024,True,False,Wants-based,Express,8
18-097-5707,52.0,Male,Middle,Widowed,High School,High,Dhībīn,Sports & Outdoors,$600.0,2,In-Store,3,3,2.0,High,Somewhat Sensitive,0,7,None,Desktop,Cash,8/1/2024,False,True,Need-based,Standard,3
83-792-5141,40.0,Female,Middle,Single,Bachelor's,Middle,Chengguan,Home Appliances,$285.37,7,Online,3,4,2.0,Medium,Not Sensitive,2,2,None,Tablet,Debit Card,6/25/2024,False,True,Wants-based,Standard,4
65-036-2410,70.0,Female,Middle,Single,High School,Middle,Paris 09,Health Care,$600.0,2,Online,1,2,2.0,None,Not Sensitive,0,3,None,Tablet,Debit Card,2/4/2024,True,True,Wants-based,No Preference,12
67-593-9579,100.0,Male,Middle,Single,Bachelor's,High,Rozhdestveno,Baby Products,$600.0,12,Online,1,5,2.0,High,Not Sensitive,2,9,Low,Smartphone,Cash,6/26/2024,False,False,Wants-based,No Preference,13
33-484-6674,84.0,Male,Middle,Single,Master's,Middle,Porangatu,Packages),$600.0,10,In-Store,4,1,2.0,Medium,Very Sensitive,1,2,High,Smartphone,Credit Card,7/6/2024,True,False,Wants-based,No Preference,11
65-249-5416,141.0,Male,High,Widowed,Master's,Middle,Shalkar,Jewelry & Accessories,$600.0,4,Mixed,5,2,1.0,Low,Very Sensitive,1,3,None,Desktop,PayPal,10/26/2024,True,True,Need-based,Express,3
17-328-4678,79.0,Male,High,Widowed,Bachelor's,Middle,Quimbaya,Packages),$600.0,11,Mixed,5,5,2.0,Low,Very Sensitive,2,8,Low,Desktop,PayPal,5/7/2024,False,False,Planned,No Preference,1
00-733-8770,106.0,Female,High,Single,Master's,High,Narok,Arts & Crafts,$600.0,12,Online,5,1,1.0,None,Not Sensitive,0,3,None,Desktop,Cash,12/8/2024,True,True,Impulsive,No Preference,13
47-501-3435,48.0,Female,High,Married,Bachelor's,High,Gimcheon,Books,$504.96,5,Mixed,2,1,1.0,High,Somewhat Sensitive,1,1,Low,Desktop,Credit Card,6/27/2024,False,False,Need-based,No Preference,10
46-779-7065,28.0,Female,High,Divorced,High School,High,Visaginas,Food & Beverages,$104.78,7,Online,3,1,1.0,Low,Somewhat Sensitive,1,1,None,Smartphone,Debit Card,8/31/2024,False,False,Need-based,No Preference,8
91-603-1565,66.0,Male,Middle,Divorced,High School,Middle,Shostka,Animal Feed,$600.0,3,Mixed,1,2,1.0,High,Not Sensitive,0,1,None,Desktop,Credit Card,11/13/2024,False,False,Wants-based,No Preference,11
35-122-5020,108.0,Female,High,Married,Bachelor's,Middle,Pukekohe East,Arts & Crafts,$600.0,3,Mixed,1,1,1.0,Low,Very Sensitive,0,7,Low,Desktop,PayPal,12/19/2024,False,True,Wants-based,Standard,4
63-684-4073,89.0,Female,High,Divorced,Bachelor's,High,Blokdesa Situgede,Electronics,$600.0,11,Mixed,3,1,0.0,Low,Somewhat Sensitive,1,6,Medium,Desktop,Debit Card,5/6/2024,False,False,Impulsive,Express,14
74-483-2893,87.0,Female,Middle,Widowed,High School,Middle,Yueyang,Electronics,$600.0,11,In-Store,1,1,2.0,Medium,Not Sensitive,2,7,Medium,Smartphone,Cash,10/30/2024,False,True,Need-based,No Preference,4
72-728-4406,79.0,Female,Middle,Single,Master's,High,Liutan,Packages),$600.0,9,In-Store,2,5,1.0,Medium,Somewhat Sensitive,2,3,None,Tablet,Credit Card,4/11/2024,True,False,Impulsive,Express,12
13-588-2488,56.0,Male,Middle,Widowed,Bachelor's,Middle,Huanggang,Sports & Outdoors,$598.26,3,Mixed,1,2,1.0,None,Somewhat Sensitive,0,4,Low,Desktop,Cash,5/5/2024,False,False,Need-based,Express,7
79-861-6506,100.0,Male,High,Widowed,High School,High,Baturité,Toys & Games,$600.0,11,In-Store,5,3,0.0,High,Not Sensitive,0,6,High,Tablet,PayPal,2/19/2024,False,False,Wants-based,Standard,12
66-974-6707,55.0,Male,Middle,Married,Master's,Middle,Mi’ersi,Mobile Accessories,$600.0,3,Mixed,2,1,2.0,Low,Very Sensitive,1,4,None,Tablet,Debit Card,10/9/2024,True,False,Planned,Standard,4
95-112-6724,26.0,Female,Middle,Divorced,Master's,High,Xuedian,Food & Beverages,$119.19,6,Online,2,1,0.0,None,Very Sensitive,1,4,Low,Desktop,Debit Card,4/21/2024,False,False,Need-based,No Preference,11
27-262-6874,46.0,Female,Middle,Married,Bachelor's,High,Yuyapichis,Books,$467.38,11,Mixed,2,4,1.0,Low,Somewhat Sensitive,2,3,High,Tablet,Other,7/24/2024,False,True,Impulsive,Express,10
92-908-5062,38.0,Male,Middle,Single,Bachelor's,High,Shiroishi,Home Appliances,$314.46,11,In-Store,2,4,1.0,High,Somewhat Sensitive,2,10,High,Desktop,PayPal,8/20/2024,True,False,Need-based,Express,3
70-014-6406,87.0,Male,Middle,Divorced,Bachelor's,High,Kobe,Packages),$600.0,3,Online,5,3,1.0,Low,Very Sensitive,1,2,None,Desktop,PayPal,3/24/2024,False,True,Impulsive,Standard,12
52-908-9971,90.0,Male,Middle,Widowed,High School,Middle,Gulou,Software & Apps,$600.0,6,In-Store,2,1,0.0,None,Somewhat Sensitive,1,1,High,Desktop,PayPal,4/4/2024,False,False,Planned,No Preference,6
57-623-5362,44.0,Female,High,Married,Bachelor's,High,Jilin,Furniture,$404.91,6,Mixed,5,1,2.0,High,Not Sensitive,1,9,Low,Tablet,Other,9/13/2024,True,True,Need-based,Standard,10
48-315-0196,36.0,Male,Middle,Single,High School,Middle,Balboa,Office Supplies,$205.25,9,In-Store,4,4,2.0,None,Somewhat Sensitive,2,9,Medium,Desktop,Debit Card,4/24/2024,True,False,Wants-based,Express,6
71-959-3896,61.0,Male,High,Married,Bachelor's,High,Cipari,Luxury Goods,$600.0,7,Online,4,5,2.0,High,Somewhat Sensitive,1,3,Low,Tablet,Other,1/9/2024,False,True,Planned,Standard,6
29-987-3969,127.0,Female,Middle,Divorced,Master's,Middle,Orlando,Beauty & Personal Care,$600.0,11,Mixed,4,2,2.0,None,Very Sensitive,2,1,Medium,Tablet,Other,6/3/2024,True,True,Planned,No Preference,12
78-613-1546,63.0,Female,Middle,Single,High School,Middle,Torsby,Luxury Goods,$600.0,7,In-Store,3,2,0.0,High,Very Sensitive,1,1,Medium,Desktop,Credit Card,6/23/2024,True,True,Wants-based,Express,9
43-664-4451,111.0,Female,Middle,Divorced,Master's,Middle,San Pablo,Health Supplements,$600.0,4,Online,3,5,2.0,Low,Somewhat Sensitive,1,4,High,Desktop,PayPal,11/30/2024,False,False,Need-based,Standard,5
34-095-3364,28.0,Male,Middle,Divorced,High School,Middle,Daszewice,Office Supplies,$220.44,2,Mixed,5,5,1.0,None,Very Sensitive,1,1,High,Smartphone,PayPal,10/24/2024,False,True,Impulsive,Express,9
72-393-6893,105.0,Female,Middle,Widowed,High School,Middle,Villa Concepción del Tío,Toys & Games,$600.0,2,In-Store,4,4,0.0,Medium,Not Sensitive,0,8,None,Tablet,PayPal,4/21/2024,False,True,Need-based,Express,13
73-707-2809,22.0,Female,Middle,Single,Bachelor's,High,Hacienda La Calera,Gardening & Outdoors,$50.0,11,Mixed,3,1,1.0,None,Not Sensitive,1,8,High,Smartphone,Credit Card,1/23/2024,False,True,Need-based,Express,6
04-609-7885,101.0,Male,Middle,Single,High School,High,Oslo,Toys & Games,$600.0,10,Online,5,5,2.0,None,Somewhat Sensitive,2,6,Medium,Desktop,PayPal,6/23/2024,True,True,Planned,No Preference,13
73-139-4306,62.0,Female,Middle,Married,Master's,High,Puerto López,Luxury Goods,$600.0,7,Online,2,5,0.0,Low,Somewhat Sensitive,2,3,Medium,Desktop,PayPal,3/20/2024,False,False,Impulsive,No Preference,8
23-794-8196,41.0,Male,High,Married,Master's,Middle,Xinchengzi,Furniture,$360.37,9,Mixed,5,2,2.0,High,Very Sensitive,2,2,High,Smartphone,Credit Card,4/9/2024,False,True,Need-based,Standard,8
66-050-6391,53.0,Female,Middle,Single,Master's,High,Tecpán Guatemala,Sports & Outdoors,$586.34,6,Online,2,1,0.0,None,Very Sensitive,1,10,None,Tablet,Other,10/19/2024,False,False,Planned,Express,7
22-311-5460,105.0,Male,Middle,Widowed,High School,Middle,Bronnitsy,Arts & Crafts,$600.0,10,Online,1,1,1.0,High,Not Sensitive,1,8,None,Tablet,Credit Card,5/10/2024,True,True,Planned,No Preference,6
51-917-0766,116.0,Male,High,Married,Master's,High,Araci,Groceries,$600.0,11,In-Store,4,1,0.0,None,Not Sensitive,1,7,Medium,Smartphone,PayPal,5/14/2024,True,False,Need-based,Standard,11
53-013-1026,112.0,Male,High,Widowed,Master's,Middle,Duyure,Health Supplements,$600.0,7,Online,3,5,1.0,High,Not Sensitive,0,2,High,Desktop,PayPal,4/13/2024,False,False,Planned,Express,11
29-779-3457,28.0,Female,Middle,Widowed,Bachelor's,High,Huangni,Office Supplies,$213.6,10,In-Store,2,3,2.0,None,Very Sensitive,0,7,High,Tablet,Cash,1/4/2024,True,True,Need-based,No Preference,11
18-047-5540,52.0,Female,High,Single,Bachelor's,High,Kuala Lumpur,Sports & Outdoors,$583.68,5,In-Store,3,3,1.0,Low,Not Sensitive,0,3,High,Desktop,Debit Card,6/30/2024,True,False,Planned,No Preference,10
89-438-5310,131.0,Male,High,Divorced,Bachelor's,High,Seleuš,Travel & Leisure (Flights,$600.0,10,In-Store,5,1,2.0,Low,Very Sensitive,2,5,Low,Desktop,Cash,4/30/2024,False,True,Impulsive,No Preference,10
23-985-3535,28.0,Male,High,Single,Master's,Middle,Monrovia,Food & Beverages,$76.6,6,In-Store,4,2,2.0,None,Very Sensitive,2,3,Medium,Tablet,Debit Card,2/1/2024,True,False,Impulsive,No Preference,1
67-939-2463,132.0,Male,Middle,Divorced,Master's,High,Kristinehamn,Travel & Leisure (Flights,$600.0,9,Mixed,5,5,2.0,None,Somewhat Sensitive,1,9,None,Tablet,PayPal,7/1/2024,True,True,Impulsive,Standard,11
03-623-6767,105.0,Female,Middle,Single,High School,High,Huancabamba,Toys & Games,$600.0,12,In-Store,3,3,2.0,High,Somewhat Sensitive,0,7,Low,Tablet,Debit Card,11/5/2024,False,False,Planned,Standard,6
86-749-6914,123.0,Male,Middle,Single,High School,High,San José Acatempa,Beauty & Personal Care,$600.0,4,Mixed,4,5,0.3,High,Somewhat Sensitive,2,10,Low,Smartphone,Credit Card,1/29/2024,False,True,Need-based,No Preference,10
03-977-8103,46.0,Male,Middle,Widowed,Bachelor's,Middle,Quebrada Canoa,Books,$481.85,3,Mixed,4,5,1.0,Low,Not Sensitive,2,2,High,Smartphone,Other,10/25/2024,True,True,Impulsive,No Preference,14
03-827-4021,117.0,Male,High,Divorced,Bachelor's,Middle,Moate,Groceries,$600.0,12,Mixed,1,2,0.0,High,Not Sensitive,2,1,High,Tablet,Cash,6/3/2024,False,False,Impulsive,Standard,8
68-507-4747,125.0,Female,High,Widowed,High School,High,Kubangwaru,Clothing,$600.0,3,Mixed,5,2,0.0,Medium,Not Sensitive,0,1,Low,Desktop,Credit Card,6/14/2024,True,False,Wants-based,Standard,2
73-942-8440,20.0,Male,Middle,Married,Bachelor's,High,Марино,Gardening & Outdoors,$50.0,5,In-Store,1,4,2.0,None,Very Sensitive,2,1,Low,Desktop,Credit Card,10/22/2024,True,False,Planned,Standard,2
21-821-6398,100.0,Female,Middle,Divorced,Bachelor's,High,Xinquan,Toys & Games,$600.0,7,In-Store,1,5,0.0,Low,Very Sensitive,1,9,Medium,Desktop,Cash,7/9/2024,True,False,Impulsive,Standard,3
64-641-7874,85.0,Female,High,Widowed,High School,High,Providence,Packages),$600.0,10,In-Store,1,4,2.0,High,Somewhat Sensitive,1,1,Medium,Tablet,Cash,8/14/2024,False,False,Wants-based,Express,9
53-459-7870,87.0,Male,High,Divorced,Master's,Middle,Autun,Packages),$600.0,10,Mixed,1,2,1.0,Medium,Somewhat Sensitive,1,5,Medium,Desktop,PayPal,4/17/2024,True,False,Impulsive,No Preference,10
36-240-3240,100.0,Male,Middle,Divorced,High School,Middle,Shilin,Baby Products,$600.0,5,Online,2,1,2.0,None,Very Sensitive,0,1,High,Smartphone,Cash,11/16/2024,True,False,Wants-based,Standard,14
54-936-4361,80.0,Female,High,Single,Bachelor's,High,Paris 17,Hotels,$600.0,2,Mixed,5,3,1.0,Low,Not Sensitive,1,9,Low,Smartphone,PayPal,8/12/2024,False,False,Wants-based,Express,5
